1 1 0 0.00546581 0.1 0 0.0996245 34.0971 0.672828 0.0674202 0.0996245 34.0971 0.672828 0.0674202 0.0402127 0 0.93239 0 0.982804 0 0.996811 0 
1 1 0 0.00552847 0.1 0 0.0996875 34.0871 0.672809 0.0675542 0.0996875 34.0871 0.672809 0.0675542 0.0404582 0 0.932568 0 0.982744 0 0.996806 0 
1 1 0 0.005591 0.1 0 0.0997506 34.0771 0.672789 0.0676881 0.0997506 34.0771 0.672789 0.0676881 0.0407051 0 0.932748 0 0.982685 0 0.9968 0 
1 1 0 0.0056534 0.1 0 0.0998138 34.0671 0.67277 0.0678217 0.0998138 34.0671 0.67277 0.0678217 0.0409532 0 0.932927 0 0.982624 0 0.996795 0 
1 1 0 0.00571567 0.1 0 0.099877 34.0571 0.672749 0.0679552 0.099877 34.0571 0.672749 0.0679552 0.0412027 0 0.933108 0 0.982563 0 0.996789 0 
1 1 0 0.00577782 0.1 0 0.0999404 34.0471 0.672729 0.0680885 0.0999404 34.0471 0.672729 0.0680885 0.0414534 0 0.933289 0 0.982501 0 0.996784 0 
1 1 0 0.00583984 0.1 0 0.100004 34.0371 0.672708 0.0682216 0.100004 34.0371 0.672708 0.0682216 0.0417055 0 0.93347 0 0.982439 0 0.996778 0 
1 1 0 0.00590174 0.1 0 0.100067 34.0271 0.672687 0.0683545 0.100067 34.0271 0.672687 0.0683545 0.041959 0 0.933652 0 0.982376 0 0.996772 0 
1 1 0 0.00596352 0.1 0 0.100131 34.0171 0.672666 0.0684872 0.100131 34.0171 0.672666 0.0684872 0.0422137 0 0.933835 0 0.982313 0 0.996767 0 
1 1 0 0.00602517 0.1 0 0.100195 34.0071 0.672644 0.0686198 0.100195 34.0071 0.672644 0.0686198 0.0424698 0 0.934018 0 0.982249 0 0.996761 0 
1 1 0 0.0060867 0.1 0 0.100258 33.9971 0.672622 0.0687522 0.100258 33.9971 0.672622 0.0687522 0.0427273 0 0.934202 0 0.982184 0 0.996755 0 
1 1 0 0.00614811 0.1 0 0.100322 33.9871 0.6726 0.0688844 0.100322 33.9871 0.6726 0.0688844 0.042986 0 0.934386 0 0.982119 0 0.99675 0 
1 1 0 0.0062094 0.1 0 0.100386 33.9771 0.672577 0.0690164 0.100386 33.9771 0.672577 0.0690164 0.0432462 0 0.934571 0 0.982052 0 0.996744 0 
1 1 0 0.00627057 0.1 0 0.10045 33.9671 0.672554 0.0691483 0.10045 33.9671 0.672554 0.0691483 0.0435077 0 0.934757 0 0.981986 0 0.996739 0 
1 1 0 0.00633162 0.1 0 0.100514 33.9571 0.67253 0.0692799 0.100514 33.9571 0.67253 0.0692799 0.0437705 0 0.934944 0 0.981918 0 0.996733 0 
1 1 0 0.00639256 0.1 0 0.100578 33.9471 0.672506 0.0694114 0.100578 33.9471 0.672506 0.0694114 0.0440348 0 0.935131 0 0.98185 0 0.996727 0 
1 1 0 0.00645338 0.1 0 0.100642 33.9371 0.672482 0.0695428 0.100642 33.9371 0.672482 0.0695428 0.0443004 0 0.935319 0 0.981781 0 0.996722 0 
1 1 0 0.00651408 0.1 0 0.100707 33.9271 0.672458 0.0696739 0.100707 33.9271 0.672458 0.0696739 0.0445674 0 0.935507 0 0.981712 0 0.996716 0 
1 1 0 0.00657467 0.1 0 0.100771 33.9171 0.672433 0.0698049 0.100771 33.9171 0.672433 0.0698049 0.0448358 0 0.935696 0 0.981642 0 0.99671 0 
1 1 0 0.00663515 0.1 0 0.100835 33.9071 0.672408 0.0699358 0.100835 33.9071 0.672408 0.0699358 0.0451055 0 0.935886 0 0.981571 0 0.996705 0 
1 1 0 0.00669552 0.1 0 0.1009 33.8971 0.672383 0.0700664 0.1009 33.8971 0.672383 0.0700664 0.0453767 0 0.936077 0 0.981499 0 0.996699 0 
1 1 0 0.00675577 0.1 0 0.100964 33.8871 0.672357 0.0701969 0.100964 33.8871 0.672357 0.0701969 0.0456493 0 0.936269 0 0.981426 0 0.996693 0 
1 1 0 0.00681591 0.1 0 0.101029 33.8771 0.672331 0.0703273 0.101029 33.8771 0.672331 0.0703273 0.0459232 0 0.936461 0 0.981353 0 0.996688 0 
1 1 0 0.00687594 0.1 0 0.101094 33.8671 0.672305 0.0704575 0.101094 33.8671 0.672305 0.0704575 0.0461986 0 0.936654 0 0.981279 0 0.996682 0 
1 1 0 0.00693586 0.1 0 0.101159 33.8571 0.672278 0.0705875 0.101159 33.8571 0.672278 0.0705875 0.0464754 0 0.936848 0 0.981204 0 0.996677 0 
1 1 0 0.00699567 0.1 0 0.101224 33.8471 0.672251 0.0707174 0.101224 33.8471 0.672251 0.0707174 0.0467537 0 0.937043 0 0.981128 0 0.996671 0 
1 1 0 0.00705538 0.1 0 0.101289 33.8371 0.672224 0.0708471 0.101289 33.8371 0.672224 0.0708471 0.0470333 0 0.937238 0 0.981051 0 0.996665 0 
1 1 0 0.00711498 0.1 0 0.101354 33.8272 0.672196 0.0709766 0.101354 33.8272 0.672196 0.0709766 0.0473144 0 0.937435 0 0.980973 0 0.996659 0 
1 1 0 0.00717447 0.1 0 0.101419 33.8172 0.672168 0.071106 0.101419 33.8172 0.672168 0.071106 0.047597 0 0.937632 0 0.980895 0 0.996654 0 
1 1 0 0.00723386 0.1 0 0.101484 33.8072 0.67214 0.0712353 0.101484 33.8072 0.67214 0.0712353 0.047881 0 0.93783 0 0.980816 0 0.996648 0 
1 1 0 0.00729314 0.1 0 0.101549 33.7972 0.672112 0.0713643 0.101549 33.7972 0.672112 0.0713643 0.0481664 0 0.938029 0 0.980735 0 0.996642 0 
1 1 0 0.00735232 0.1 0 0.101615 33.7872 0.672083 0.0714933 0.101615 33.7872 0.672083 0.0714933 0.0484533 0 0.938229 0 0.980654 0 0.996637 0 
1 1 0 0.00741139 0.1 0 0.10168 33.7772 0.672054 0.0716221 0.10168 33.7772 0.672054 0.0716221 0.0487417 0 0.938431 0 0.980572 0 0.996631 0 
1 1 0 0.00747037 0.1 0 0.101746 33.7672 0.672024 0.0717507 0.101746 33.7672 0.672024 0.0717507 0.0490315 0 0.938633 0 0.980489 0 0.996625 0 
1 1 0 0.00752924 0.1 0 0.101811 33.7572 0.671995 0.0718792 0.101811 33.7572 0.671995 0.0718792 0.0493228 0 0.938836 0 0.980404 0 0.99662 0 
1 1 0 0.00758801 0.1 0 0.101877 33.7472 0.671965 0.0720076 0.101877 33.7472 0.671965 0.0720076 0.0496156 0 0.93904 0 0.980319 0 0.996614 0 
1 1 0 0.00764668 0.1 0 0.101943 33.7372 0.671934 0.0721358 0.101943 33.7372 0.671934 0.0721358 0.0499098 0 0.939245 0 0.980233 0 0.996608 0 
1 1 0 0.00770525 0.1 0 0.102009 33.7272 0.671904 0.0722638 0.102009 33.7272 0.671904 0.0722638 0.0502056 0 0.939451 0 0.980145 0 0.996603 0 
1 1 0 0.00776373 0.1 0 0.102075 33.7172 0.671873 0.0723917 0.102075 33.7172 0.671873 0.0723917 0.0505028 0 0.939659 0 0.980057 0 0.996597 0 
1 1 0 0.0078221 0.1 0 0.102141 33.7072 0.671842 0.0725195 0.102141 33.7072 0.671842 0.0725195 0.0508016 0 0.939867 0 0.979967 0 0.996591 0 
